G2latitude,G2longitude,G2pressure,G2depth,G2temperature,G2theta,G2salinity,G2sigma0,G2phtsinsitutp,G2silicate,G2nitrate,G2sigma3,G2gamma,G2aou,G2sigma4,G2phosphate,G2sigma1,G2tco2,G2oxygen,G2sigma2,G2fco2,G2talk
-14.284,-170.01,3576.8,3526,1.63,1.3526,34.68,27.764,7.7704,131.61,34.91,41.466,28.05170502,176.87,45.827,2.46,32.436,2309.1,160,37.002,1193.1,2398.6
-13.819,-170.02,1.8,2,30.17,30.17,35.749,22.232,8.0561,1.04,0,34.369,22.23656093,-3.5511,38.243,0.18,26.366,1988.1,192.9,30.411,254.41,2355.3
-13.819,-170.02,15.7,16,29.425,29.421,35.74,22.48,8.0703,1.05,0,34.641,22.48375754,-1.8083,38.523,0.17,26.623,1987.9,193.4,30.675,252.09,2357.6
-13.819,-170.02,39.7,39,29.413,29.403,35.747,22.492,8.0666,1.05,0,34.653,22.49485995,-1.8632,38.535,0.18,26.634,1988.2,193.5,30.687,254.16,2355.7
-13.819,-170.02,61.1,61,29.002,28.987,36.01,22.829,8.0657,1.02,0,35,22.83112892,-9.5202,38.885,0.16,26.975,2004,202.1,31.031,260.15,2371.1
-13.819,-170.02,80.6,80,27.707,27.688,36.048,23.287,8.0779,0.97,0,35.501,23.28851444,-8.6404,39.4,0.15,27.448,2010.2,205.2,31.519,265.5,2373.4
-13.819,-170.02,130.3,130,26.85,26.82,36.236,23.709,8.0696,1,0,35.951,23.70971658,3.4966,39.858,0.19,27.879,2031.3,195.6,31.959,282.05,2384.3
-13.819,-170.02,180.9,180,23.889,23.851,36.211,24.604,8.0213,0.99,2.09,36.958,24.60946296,40.481,40.9,0.37,28.813,2086,168.7,32.93,366.02,2381.8
-13.819,-170.02,230.2,229,20.638,20.594,35.828,25.236,8.0115,1.32,4.49,37.732,25.24994011,52.52,41.718,0.52,29.494,2097.8,169.4,33.658,425.63,2356.6
-13.819,-170.02,277.9,276,17.868,17.82,35.429,25.646,7.9897,2.45,7.48,38.277,25.67167699,70.473,42.306,0.73,29.951,2109.2,163.6,34.16,499.48,2331.8
-13.819,-170.02,322.7,321,14.626,14.578,35.035,26.092,7.932,6.4,13.82,38.895,26.1356199,109.21,42.977,1.19,30.455,2139.4,140.6,34.722,653.96,2310.7
-13.819,-170.02,379.1,377,12.171,12.121,34.801,26.412,7.873,11.38,19.8,39.358,26.47336158,142.67,43.484,1.6,30.824,2167.6,120.3,35.139,826.9,2300
-13.819,-170.02,421.4,419,10.379,10.329,34.676,26.643,7.8371,16.42,24.47,39.699,26.71968442,160.02,43.86,1.86,31.093,2186,113.3,35.444,960.29,2295.7
-13.819,-170.02,522.6,519,7.496,7.4444,34.493,26.957,7.8768,21.61,27.6,40.204,27.06686524,136.38,44.424,1.95,31.473,2184.6,155.2,35.888,960.26,2293.7
-13.819,-170.02,646.1,641,6.145,6.0872,34.469,27.122,7.8554,34.56,31.06,40.464,27.25523117,148.13,44.714,2.16,31.671,2207.4,152.7,36.117,1054.5,2304.4
-13.819,-170.02,821.6,815,4.861,4.7945,34.46,27.27,7.8391,50.07,33.37,40.707,27.4285401,157.91,44.986,2.31,31.851,2228.7,152.2,36.329,1135.2,2316.7
-13.819,-170.02,998.2,990,4.241,4.1636,34.489,27.363,7.8284,64.25,34.67,40.846,27.53161355,169.54,45.139,2.4,31.96,2247.9,145.2,36.453,1178.5,2332.3
-13.819,-170.02,1431.3,1418,2.928,2.8266,34.578,27.564,7.812,97.16,36.14,41.148,27.77629944,185.84,45.473,2.51,32.195,2286,139.1,36.723,1248.8,2365.7
-13.819,-170.02,1930.5,1910,2.207,2.0733,34.631,27.67,7.8288,115.53,35.89,41.314,27.90975953,184.24,45.657,2.49,32.322,2300.8,146.7,36.869,1188.7,2389.8
-13.819,-170.02,2430.3,2402,1.934,1.7612,34.655,27.714,7.8221,124.89,35.71,41.382,27.97152672,185.07,45.733,2.48,32.374,2310.7,148.4,36.929,1169.8,2403.3
-13.819,-170.02,2946.9,2909,1.718,1.5015,34.672,27.747,7.8017,131.5,35.57,41.436,28.02270329,184.12,45.794,2.47,32.414,2313.7,151.5,36.977,1178.1,2405.6
-13.819,-170.02,3472.5,3424,1.52,1.2561,34.685,27.775,7.7857,131.16,34.77,41.484,28.07101231,172.68,45.848,2.39,32.449,2304,165,37.019,1166.8,2396.5
-13.819,-170.02,3915.1,3857,1.324,1.019,34.708,27.81,7.7935,120.95,33.02,41.538,28.12873018,151.96,45.908,2.28,32.49,2277.6,187.7,37.066,1097.7,2377.2
-13.819,-170.02,4147.7,4084,1.189,0.86267,34.714,27.824,7.7967,117.97,32.33,41.566,28.16106457,141.71,45.94,2.22,32.51,2264.4,199.3,37.09,1066.3,2367.3
-13.819,-170.02,4357.3,4288,1.116,0.76873,34.716,27.832,7.79,118.32,32.09,41.582,28.17961527,138.82,45.958,2.2,32.52,2262.8,203,37.103,1063.9,2365.9
-12.991,-170.01,1.8,2,29.718,29.718,35.624,22.293,8.0588,1.06,0,34.446,22.29697629,-2.2592,38.325,0.17,26.432,1981.7,193.1,30.482,256.46,2343.9
-12.991,-170.01,29.8,30,29.431,29.424,35.693,22.444,8.0623,1.06,0,34.606,22.44766093,-1.56,38.487,0.17,26.587,1985.9,193.2,30.64,256.88,2349.3
-12.991,-170.01,55.3,55,29.285,29.272,35.971,22.704,8.0613,1.01,0,34.867,22.70652947,-8.2349,38.749,0.15,26.847,2003.6,200,30.9,260.39,2370
-12.991,-170.01,80.9,80,27.473,27.454,36.087,23.392,8.0709,0.92,0,35.614,23.39371009,-8.6479,39.515,0.14,27.556,2013.3,205.9,31.629,273.26,2369.4
-12.991,-170.01,110.6,110,26.68,26.655,36.193,23.729,8.0798,0.98,0,35.977,23.73023728,32.788,39.886,0.17,27.902,2026.4,166.9,31.983,276.32,2383.6
-12.991,-170.01,164.1,163,24.613,24.578,36.383,24.517,8.0123,1.05,2.93,36.839,24.520454,39.505,40.771,0.41,28.715,2094.2,166.9,32.821,366.03,2393
-12.991,-170.01,215.7,214,22.155,22.112,36.078,25.007,8.002,1.11,4.24,37.434,25.01626958,49.308,41.398,0.49,29.241,2103.2,166.4,33.382,412.82,2371.9
-12.991,-170.01,267.1,265,18.618,18.571,35.52,25.529,7.9885,2.14,7.02,38.122,25.55117435,67.292,42.139,0.68,29.82,2111.4,163.4,34.017,488.01,2339.9
-12.991,-170.01,315.2,313,15.665,15.616,35.154,25.955,7.9498,4.55,11.18,38.701,25.9917855,95.474,42.766,0.99,30.299,2127.9,149.1,34.547,600.57,2314.3
-12.991,-170.01,368.8,366,12.865,12.814,34.858,26.321,7.8759,9.78,18.15,39.225,26.37662694,136.74,43.339,1.48,30.719,2164.1,122.4,35.02,800.98,2301.6
-12.991,-170.01,443.6,441,9.581,9.5305,34.627,26.74,7.8109,18.73,26.33,39.847,26.82468474,161.95,44.024,1.93,31.208,2194,116.2,35.576,1048.8,2290.6
-12.991,-170.01,534.6,531,7.118,7.0666,34.497,27.013,7.8424,26.84,29.6,40.286,27.12906719,148.48,44.514,2.06,31.538,2199.6,145.6,35.962,1056.8,2295.4
-12.991,-170.01,696.6,691,5.676,5.6159,34.48,27.189,7.8221,42.08,32.79,40.565,27.33233897,162.32,44.825,2.26,31.749,2222.2,141.8,36.207,1155.8,2306.8
-12.991,-170.01,872.5,866,4.892,4.8208,34.499,27.299,7.7842,58.02,35.62,40.732,27.45470801,183.32,45.01,2.47,31.878,2251.4,126.5,36.355,1285.5,2323.1
-12.991,-170.01,1198.5,1188,3.783,3.6924,34.544,27.455,7.7837,81.8,36.91,40.972,27.63788006,193.31,45.277,2.58,32.063,2276.3,124.9,36.569,1311.4,2347.6
-12.991,-170.01,1531.7,1517,2.939,2.8292,34.583,27.568,7.7862,99.09,36.64,41.152,27.77964886,191.1,45.477,2.53,32.199,2293.9,133.8,36.727,1312.3,2366.8
-12.991,-170.01,2064.7,2043,2.131,1.987,34.638,27.683,7.7989,117.98,35.99,41.333,27.92681976,185.43,45.679,2.5,32.337,2307.1,146.2,36.886,1258.9,2387.8
-12.991,-170.01,2581.3,2551,1.848,1.6631,34.663,27.728,7.8055,129.36,35.99,41.404,27.99190408,187.21,45.758,2.49,32.391,2314.9,147.07,36.949,1202,2403.7
-12.991,-170.01,3182.3,3140,1.641,1.4033,34.678,27.759,7.7847,131.83,35.57,41.456,28.04228276,179.24,45.816,2.46,32.429,2311.1,157.2,36.994,1198.3,2400.1
-12.991,-170.01,3665,3613,1.498,1.2148,34.69,27.781,7.7731,130.4,34.77,41.494,28.08170377,169.82,45.859,2.4,32.457,2301.4,168.2,37.027,1177.9,2392.2
-12.991,-170.01,3964.7,3905,1.349,1.038,34.704,27.805,7.7707,122.33,33.38,41.532,28.12239829,153.51,45.902,2.3,32.486,2281.7,186,37.061,1148.7,2374.5
-12.991,-170.01,4539.2,4465,1.075,0.70859,34.709,27.831,7.7893,119.18,32.19,41.586,28.18539907,137.47,45.964,2.21,32.52,2262.6,204.9,37.105,1049.9,2367.8
-12.991,-170.01,4747.4,4668,1.062,0.67211,34.709,27.832,7.7811,120.47,32.29,41.59,28.1921849,137.29,45.97,2.21,32.523,2260.8,205.4,37.109,1048.9,2366
-12.991,-170.01,5045.8,4958,1.084,0.65814,34.709,27.834,7.7457,120.63,32.26,41.593,28.19484936,137.01,45.972,2.22,32.525,2263.5,205.8,37.111,1102.5,2361
-11.998,-170.01,3.7,4,29.888,29.887,35.508,22.148,8.0568,1.13,0,34.297,22.15273587,-2.1274,38.175,0.17,26.287,1974.9,192.6,30.335,255.36,2335.6
-11.998,-170.01,22.7,23,29.567,29.561,35.505,22.257,8.0617,1.13,0,34.417,22.26069046,-1.5496,38.298,0.17,26.399,1975.9,193,30.451,255.04,2337.2
-11.998,-170.01,48.6,48,29.433,29.421,35.685,22.439,8.0628,1.18,0,34.601,22.44244096,-2.3425,38.483,0.18,26.582,1984.8,194,30.635,255.94,2348.9
-11.998,-170.01,73,73,28.979,28.961,36.158,22.95,8.0648,1.24,0,35.119,22.95033886,-11.521,39.003,0.19,27.095,2012.8,204,31.151,261.67,2381.8
-11.998,-170.01,98.8,98,27.74,27.717,36.233,23.418,8.0667,1.16,0,35.628,23.41763826,-3.4617,39.525,0.18,27.577,2025.7,199.7,31.646,274.44,2385
-11.998,-170.01,147.5,147,25.904,25.871,36.33,24.08,8.0354,1.11,0.91,36.354,24.08098961,24.488,40.271,0.29,28.261,2067.8,177.6,32.352,324.71,2391.7
-11.998,-170.01,199.4,198,23.47,23.428,36.269,24.773,7.9992,1.22,4.48,37.142,24.7787111,48.109,41.089,0.49,28.987,2106.1,162.5,33.109,396.36,2386.6
-11.998,-170.01,247,245,21.181,21.133,35.917,25.157,7.985,1.51,5.79,37.628,25.16937357,56.577,41.606,0.59,29.406,2112.1,163.1,33.562,447.73,2362.4
-11.998,-170.01,297.5,296,17.86,17.809,35.419,25.641,7.9675,3,8.81,38.273,25.66698449,78.739,42.302,0.81,29.946,2119.4,155.4,34.155,529.2,2331.4
-11.998,-170.01,348.1,346,13.488,13.439,34.938,26.256,7.8846,9.3,17.5,39.124,26.30787192,133.93,43.227,1.43,30.642,2160.6,121.8,34.931,767.82,2305.3
-11.998,-170.01,417.1,414,10.211,10.162,34.689,26.682,7.8328,17.53,24.98,39.748,26.76008324,158.47,43.912,1.86,31.136,2188,115.8,35.49,976.53,2295.3
-11.998,-170.01,498.6,495,7.658,7.6082,34.539,26.97,7.8469,25.96,29,40.205,27.07742336,152.61,44.421,2.03,31.481,2198.6,137.8,35.892,1029.8,2298.4
-11.998,-170.01,577.8,574,6.51,6.457,34.497,27.096,7.8395,33.8,31.03,40.412,27.2224244,157.11,44.653,2.16,31.635,2210.2,141.1,36.073,1086.8,2302.9
-11.998,-170.01,797.1,791,5.23,5.1634,34.494,27.255,7.8093,51.86,34.62,40.663,27.40591342,177.34,44.934,2.4,31.826,2238.9,130,36.295,1205.1,2319
-11.998,-170.01,1098.5,1089,4.041,3.9567,34.535,27.421,7.7792,77.63,36.8,40.918,27.59507692,194.61,45.216,2.56,32.022,2274.2,121.6,36.521,1323.3,2343.9
-11.998,-170.01,1397.7,1385,3.135,3.0342,34.571,27.54,7.8082,96.23,36.63,41.108,27.74538849,191.2,45.428,2.54,32.166,2289.7,132.1,36.688,1256.2,2368.8
-11.998,-170.01,1897,1878,2.259,2.1273,34.63,27.665,7.8119,116.54,36.21,41.304,27.90178771,189.09,45.646,2.51,32.315,2306.1,141.4,36.861,1236.9,2389.4
-11.998,-170.01,2397.6,2370,1.904,1.7347,34.659,27.719,7.8071,128.1,36,41.39,27.97851242,188.19,45.742,2.49,32.38,2315.6,145.5,36.936,1215.3,2402.7
-11.998,-170.01,2997.7,2959,1.707,1.4858,34.674,27.75,7.795,133.93,35.7,41.44,28.02671388,184.25,45.799,2.47,32.418,2316.9,151.5,36.981,1191.7,2407.3
-11.998,-170.01,3496.6,3448,1.571,1.3034,34.682,27.769,7.7782,134.81,35.31,41.475,28.06118093,177.78,45.838,2.42,32.442,2312.8,159.5,37.01,1186,2403.6
-11.998,-170.01,3995.8,3936,1.407,1.091,34.699,27.797,7.7774,124.69,33.56,41.52,28.10947366,158.56,45.889,2.3,32.477,2288.2,180.5,37.05,1130.8,2384.1
-11.998,-170.01,4497.9,4425,1.107,0.74425,34.712,27.831,7.7741,118.75,32.07,41.583,28.18110625,138.05,45.96,2.2,32.52,2263.9,204,37.103,1088.1,2363.5
-11.998,-170.01,4848.8,4767,1.067,0.66507,34.713,27.836,7.7668,120.49,32.07,41.595,28.1965304,137.24,45.974,2.19,32.528,2262.9,205.5,37.113,1072.6,2364.7
-11.998,-170.01,5178.2,5087,1.097,0.65469,34.71,27.835,7.7504,119.99,32.05,41.594,28.19632421,138.74,45.974,2.18,32.526,2263.1,204.1,37.112,1078.6,2364
-10.996,-170.02,1.6,2,29.402,29.402,35.256,22.124,8.0553,1.05,0.01,34.293,22.1284492,-1.3676,38.177,0.16,26.269,1963.4,193.6,30.325,260.23,2313.8
-10.996,-170.02,15.4,15,29.391,29.387,35.254,22.127,8.0607,1.05,0.01,34.297,22.13174673,-1.3217,38.181,0.16,26.273,1963.1,193.6,30.328,256.34,2317.6
-10.996,-170.02,38.5,38,29.404,29.395,35.263,22.131,8.0543,1.05,0,34.3,22.13594257,-1.4545,38.185,0.16,26.277,1962.5,193.7,30.332,259.88,2313.1
-10.996,-170.02,58.3,58,29.52,29.506,35.515,22.283,8.0642,1.12,0.01,34.444,22.28678646,-4.7933,38.326,0.17,26.426,1974.7,196.4,30.479,252.85,2338.2
-10.996,-170.02,80.1,80,28.816,28.797,35.773,22.715,8.041,1.21,0,34.896,22.7171945,-1.9512,38.784,0.18,26.865,2003.2,195.4,30.924,279.33,2348.2
-10.996,-170.02,136.9,136,26.353,26.322,36.317,23.928,8.0294,1.19,1.51,36.186,23.92899379,28.216,40.098,0.33,28.104,2066.3,172.4,32.189,324.24,2390.2
-10.996,-170.02,179.6,179,23.62,23.582,36.246,24.71,7.9916,1.15,3.59,37.074,24.71588487,46.589,41.019,0.45,28.922,2101.2,163.5,33.043,401.51,2377.3
-10.996,-170.02,230.4,229,20.457,20.413,35.805,25.267,7.9711,1.63,5.83,37.771,25.28196867,59.572,41.76,0.61,29.528,2114,163.1,33.695,477.34,2349.4
-10.996,-170.02,276.7,275,17.12,17.074,35.31,25.736,7.9494,3.74,9.78,38.406,25.76496338,86.575,42.446,0.89,30.053,2126.4,151,34.276,571.34,2323.2
-10.996,-170.02,322.4,320,13.881,13.835,34.983,26.209,7.8816,9.08,16.99,39.055,26.25785799,132.82,43.15,1.4,30.587,2159.1,120.8,34.868,763.75,2304.7
-10.996,-170.02,386.5,384,10.836,10.789,34.747,26.617,7.7891,17.25,24.77,39.643,26.68925637,167.22,43.795,1.88,31.057,2198,103.3,35.398,1063.3,2293.2
-10.996,-170.02,448.3,445,8.703,8.6548,34.63,26.883,7.7879,25.46,29.58,40.047,26.97777985,173.73,44.241,2.11,31.37,2209.9,109.8,35.758,1145,2294.9
-10.996,-170.02,571.7,568,6.883,6.8289,34.55,27.088,7.78,36.97,33.47,40.376,27.20843196,182.46,44.609,2.33,31.618,2228,113.1,36.047,1234.4,2303.5
-10.996,-170.02,698,693,6.062,5.9997,34.526,27.178,7.762,45.21,34.51,40.525,27.31382171,183.61,44.776,2.42,31.728,2239.9,117.7,36.176,1311.6,2307.6
-10.996,-170.02,887.9,881,5.009,4.9357,34.516,27.299,7.7585,60.8,36.47,40.724,27.45247955,193.24,44.999,2.56,31.876,2259,115.7,36.35,1356.5,2323.6
-10.996,-170.02,1230.4,1220,3.75,3.657,34.544,27.458,7.785,84.28,36.47,40.978,27.64256993,190.39,45.284,2.58,32.068,2276.8,128.1,36.574,1306,2348.8
-10.996,-170.02,1712.6,1696,2.551,2.4308,34.612,27.626,7.7951,109.22,36.43,41.241,27.84961711,189.85,45.576,2.56,32.268,2300.6,138.2,36.806,1287.4,2377.2
-10.996,-170.02,2215.4,2191,2.021,1.8657,34.652,27.703,7.8073,124.79,36.3,41.364,27.95456155,190.31,45.712,2.53,32.361,2312.1,142.3,36.914,1227.5,2397.3
-10.996,-170.02,3332.4,3288,1.593,1.3415,34.683,27.767,7.7804,134.26,35.44,41.47,28.05591696,179.85,45.832,2.47,32.439,2314,157.1,37.006,1196.9,2403.5
-10.996,-170.02,3856.8,3800,1.464,1.1614,34.691,27.786,7.7681,132.35,34.69,41.503,28.09150619,170.88,45.87,2.4,32.463,2307.2,167.6,37.035,1175.3,2398.9
-10.996,-170.02,4415.7,4346,1.231,0.87373,34.708,27.819,7.7751,120.74,32.68,41.56,28.15457285,145.82,45.934,2.27,32.504,2272.3,195.1,37.084,1093.4,2372
-10.996,-170.02,4822.1,4741,1.074,0.67499,34.71,27.833,7.7685,119.74,32.07,41.591,28.19248223,137.86,45.97,2.22,32.524,2265.9,204.8,37.11,1072.6,2368
-10.996,-170.02,5208.4,5117,1.102,0.65582,34.711,27.836,7.7297,120.2,32.14,41.595,28.19701213,137.03,45.975,2.22,32.527,2264.8,205.8,37.113,1124.6,2359.3
-10.14,-168.98,3.5,3,29.476,29.475,35.233,22.082,8.0641,1.05,0,34.249,22.08651171,-1.8623,38.132,0.16,26.226,1960.2,193.9,30.281,253.13,2317.3
-10.14,-168.98,30.1,30,29.308,29.301,35.229,22.137,8.0666,1.05,0,34.31,22.14208406,-1.629,38.196,0.16,26.284,1960.6,194.2,30.341,252.56,2318.4
-10.14,-168.98,55.5,55,29.317,29.304,35.259,22.159,8.0646,1.05,0,34.331,22.16351785,-1.7736,38.216,0.16,26.305,1962.8,194.3,30.362,253.48,2320.4
-10.14,-168.98,80.2,80,28.827,28.808,35.791,22.725,8.0469,1.26,0,34.905,22.72698274,-1.1063,38.793,0.21,26.874,2004.3,194.5,30.933,275,2354.1
-10.14,-168.98,98.3,98,27.916,27.893,35.956,23.151,8.0367,1.35,0.98,35.36,23.15239142,16.929,39.257,0.29,27.31,2028.1,179.1,31.379,295.43,2365.4
-10.14,-168.98,164.7,164,25.339,25.303,36.357,24.276,8.0091,1.18,2.72,36.571,24.27822748,38.659,40.495,0.42,28.465,2086.1,165.3,32.562,357.58,2389
-10.14,-168.98,214.4,213,22.558,22.515,36.1,24.91,7.9783,1.53,5.89,37.319,24.9177339,59.675,41.278,0.61,29.138,2113.1,154.5,33.273,433.52,2372.3
-10.14,-168.98,264.6,263,19.177,19.129,35.624,25.466,7.9699,2.5,7.9,38.032,25.48624681,73.279,42.04,0.76,29.748,2119.4,154.9,33.935,502.17,2343.7
-10.14,-168.98,313.5,311,14.89,14.843,35.066,26.058,7.8991,7.4,15.14,38.847,26.10006426,123.25,42.925,1.3,30.416,2152.5,125.2,34.679,705.23,2311.8
-10.14,-168.98,368,366,11.165,11.119,34.759,26.567,7.819,16.21,24.12,39.573,26.6358262,166.21,43.718,1.84,31,2191.4,102.4,35.334,981.11,2298.5
-10.14,-168.98,442.8,440,8.741,8.6933,34.632,26.879,7.8074,24.78,29.23,40.04,26.97273346,171.09,44.233,2.07,31.365,2206.6,112.2,35.751,1093.8,2298.2
-10.14,-168.98,547.9,544,6.822,6.7705,34.54,27.088,7.8113,35.98,32.1,40.381,27.20943411,169.68,44.615,2.23,31.62,2217.6,126.3,36.05,1151.7,2302.4
-10.14,-168.98,697.7,693,5.803,5.7421,34.524,27.209,7.7762,49.67,35.71,40.575,27.34947264,194.83,44.832,2.5,31.766,2245.9,108.3,36.22,1285.9,2317.1
-10.14,-168.98,855.6,849,4.978,4.9077,34.519,27.304,7.7658,61.85,36.79,40.731,27.45842086,197.64,45.007,2.58,31.882,2261.1,111.5,36.357,1341.7,2327.5
-10.14,-168.98,1079.8,1071,4.103,4.0197,34.531,27.411,7.7892,76.93,36.78,40.904,27.58335809,193.94,45.201,2.59,32.011,2271.6,121.8,36.508,1293.3,2344.5
-10.14,-168.98,1399.2,1387,3.242,3.1399,34.572,27.53,7.7944,96.51,36.69,41.09,27.73266268,195.26,45.408,2.58,32.154,2290.8,127.2,36.673,1290.2,2366
-10.14,-168.98,1731,1714,2.549,2.4273,34.613,27.627,7.8046,114.25,36.78,41.243,27.85069735,195.47,45.577,2.58,32.269,2306.6,132.6,36.807,1263.1,2386.7
-10.14,-168.98,2265.4,2240,2.021,1.8613,34.652,27.704,7.8023,129.55,36.46,41.364,27.95515586,194.64,45.713,2.56,32.361,2319.1,138,36.914,1239.5,2403.5
-10.14,-168.98,2764.1,2731,1.77,1.5697,34.673,27.743,7.7948,135.46,36.12,41.426,28.01356801,189.64,45.782,2.52,32.408,2321.5,145.4,36.969,1216.9,2409.1
-10.14,-168.98,3264.7,3221,1.61,1.3648,34.682,27.765,7.7908,135.71,35.82,41.466,28.05158489,181.35,45.827,2.46,32.436,2317.1,155.4,37.003,1178.8,2409.3
-10.14,-168.98,3747,3693,1.506,1.214,34.688,27.78,7.7844,135.28,35.62,41.493,28.08052549,174.53,45.858,2.42,32.455,2310.4,163.5,37.026,1146.4,2406.4
-10.14,-168.98,4122.1,4059,1.379,1.05,34.698,27.8,7.7703,130.48,34.91,41.526,28.11591868,163.12,45.895,2.35,32.48,2295.6,176.3,37.055,1140.1,2391
-10.14,-168.98,4430.7,4360,1.16,0.80318,34.714,27.828,7.7725,121.83,33.28,41.575,28.17182104,144.63,45.951,2.25,32.515,2272.9,196.9,37.097,1100.8,2371.6
-10.14,-168.98,4714.3,4636,1.071,0.68461,34.715,27.836,7.7709,120.69,32.78,41.593,28.19430748,138.46,45.972,2.22,32.527,2263.7,204.1,37.112,1076.1,2365.1
-9.9203,-169.64,2.1,2,29.318,29.317,35.293,22.18,8.0616,1.05,0,34.351,22.18433969,-1.4576,38.236,0.19,26.326,1964.3,193.9,30.382,256.85,2318.9
-9.9203,-169.64,23,23,29.321,29.315,35.298,22.184,8.0603,1.04,0,34.355,22.18873099,-1.5568,38.24,0.19,26.33,1966.6,194,30.386,257.53,2321.1
-9.9203,-169.64,47.7,47,29.337,29.325,35.375,22.239,8.0589,1.09,0,34.408,22.24288564,-1.9798,38.293,0.2,26.384,1970.8,194.3,30.44,258.19,2326.3
-9.9203,-169.64,72.3,72,29.361,29.343,35.517,22.339,8.0489,1.14,0.15,34.506,22.3429003,-4.1056,38.39,0.23,26.484,1983.5,196.2,30.539,265.75,2335.4
-9.9203,-169.64,112.3,112,28.16,28.133,35.981,23.091,8.0433,1.26,0.37,35.291,23.09220849,7.6451,39.185,0.24,27.247,2019.9,187.6,31.313,286.14,2364.1
-9.9203,-169.64,166.6,166,25.223,25.186,36.363,24.316,8.0021,0.84,2.81,36.616,24.3187023,39.345,40.541,0.45,28.506,2088.1,165,32.605,365.84,2385.6
-9.9203,-169.64,248.1,247,19.784,19.738,35.701,25.366,7.9793,2,6.76,37.903,25.38444761,64.45,41.902,0.7,29.638,2114.5,161.1,33.816,479.27,2348.6
-9.9203,-169.64,248.4,247,19.751,19.705,35.706,25.379,7.9754,1.86,6.71,37.917,25.39703137,64.277,41.916,0.7,29.651,2115.4,161.4,33.83,484.64,2347.2
-9.9203,-169.64,296.8,295,15.267,15.221,35.11,26.009,7.9122,6.04,13.67,38.777,26.04823794,112.34,42.848,1.2,30.36,2145,134.2,34.615,673.06,2312
-9.9203,-169.64,366.7,364,10.564,10.52,34.736,26.656,7.8117,17.91,25.65,39.699,26.73073519,168.69,43.855,1.9,31.102,2195.9,103.4,35.448,1020.2,2297.3
-9.9203,-169.64,416.4,414,9.196,9.1498,34.656,26.825,7.7971,22.37,28.22,39.956,26.91360056,170.41,44.14,2.01,31.301,2205.6,110,35.677,1104.4,2295.6
-9.9203,-169.64,496.7,493,7.779,7.7289,34.584,26.988,7.8121,28.84,30.53,40.214,27.09381775,166.33,44.427,2.1,31.496,2209.7,123.2,35.904,1114.2,2298.7
-9.9203,-169.64,645.9,641,6.23,6.1718,34.525,27.156,7.7896,42.65,34.17,40.49,27.28791914,182.22,44.738,2.35,31.701,2234.2,117.9,36.146,1230.6,2310.7
-9.9203,-169.64,796,790,5.344,5.2767,34.517,27.26,7.7829,56.05,36.5,40.66,27.40821021,195.56,44.927,2.52,31.828,2254,110.9,36.294,1280.2,2326.6
-9.9203,-169.64,1098.5,1089,4.044,3.9596,34.546,27.429,7.7645,83.95,38.01,40.926,27.60340086,207.66,45.224,2.67,32.031,2286,108.5,36.529,1372.9,2351.4
-9.9203,-169.64,1397,1384,3.211,3.1094,34.581,27.54,7.7645,103.55,37.84,41.102,27.74337313,205.68,45.421,2.65,32.164,2303.1,117,36.684,1384.5,2368.9
-9.9203,-169.64,1898.3,1879,2.414,2.28,34.625,27.648,7.785,120.7,37.03,41.275,27.87813815,199.61,45.614,2.63,32.294,2316.2,129.64,36.836,1309.1,2391.8
-9.9203,-169.64,2499.3,2470,1.904,1.7255,34.661,27.721,7.7859,131.86,36.68,41.393,27.98148015,193.46,45.745,2.57,32.383,2322.9,140.3,36.939,1264.4,2404.6
-9.9203,-169.64,2999.6,2962,1.7,1.4788,34.675,27.751,7.7924,134.4,35.93,41.442,28.02868049,188.8,45.801,2.52,32.419,2319.6,147,36.982,1200.1,2409.2
-9.9203,-169.64,3595.1,3545,1.555,1.2776,34.685,27.773,7.7735,135.75,35.37,41.481,28.06775868,179.39,45.844,2.46,32.447,2314.2,158.1,37.016,1188.9,2404.8
-9.9203,-169.64,4197.9,4133,1.301,0.96593,34.707,27.812,7.7631,123.01,33.01,41.545,28.13745501,152.03,45.917,2.29,32.495,2279.3,188.1,37.072,1144.2,2372.5
-9.9203,-169.64,4698,4621,1.058,0.67396,34.709,27.832,7.7803,120.29,32.19,41.59,28.19193584,137.87,45.97,2.22,32.523,2263.3,204.8,37.109,1056.4,2367.6
-9.9203,-169.64,5313.4,5219,1.119,0.65933,34.711,27.835,7.7463,122.09,32.18,41.594,28.1965665,138.29,45.974,2.22,32.526,2263.7,204.5,37.112,1074.8,2365.3
-9.7752,-170.06,4.6,5,29.578,29.577,35.286,22.087,8.0633,1.04,0.01,34.25,22.09183022,-2.4335,38.132,0.19,26.231,1965,194.1,30.284,253.15,2323.8
-9.7752,-170.06,55.6,55,29.397,29.383,35.427,22.258,8.0572,1.1,0.01,34.425,22.26220089,-4.2185,38.309,0.2,26.403,1974.8,196.3,30.458,258.99,2330.9
-9.7752,-170.06,110.2,110,27.846,27.82,35.987,23.198,8.0426,1.21,0.7,35.409,23.19933748,14.02,39.306,0.28,27.358,2028.8,182.2,31.427,291.48,2370.2
-9.7752,-170.06,164.6,164,25.674,25.637,36.246,24.089,7.9941,1.41,4.55,36.374,24.09058688,49.777,40.294,0.55,28.274,2087.8,153.2,32.368,367.24,2383.6
